price,street,beds,baths,sq ft,link
309431,"8105 Springsteen Dr, Austin, TX 78744",2 beds,2.5 baths,"1,108",www.redfin.com/TX/Austin/8105-Springsteen-Dr-78744/home/198058094
338845,"8103 Springsteen Dr, Austin, TX 78744",2 beds,2 baths,"1,437",www.redfin.com/TX/Austin/8103-Springsteen-Dr-78744/home/198058100
9000000,"3206 Pickwick Ln, Rollingwood, TX 78703",6 beds,7 baths,"7,500",www.redfin.com/TX/Rollingwood/3206-Pickwick-Ln-78746/home/31216027
660012,"5513 Toscana Ave, Austin, TX 78724",4 beds,3 baths,"2,318",www.redfin.com/TX/Austin/5513-Toscana-Ave-78724/home/31409724
464990,"1403 Rambling Rose Rd, Austin, TX 78745",3 beds,2.5 baths,"1,648",www.redfin.com/TX/Austin/1403-Rambling-Rose-Rd-78745/home/197178838
499875,"9108 Hamadryas Dr, Austin, TX 78744",4 beds,2.5 baths,"2,127",www.redfin.com/TX/Austin/9108-Hamadryas-Dr-78744/home/179154105
835000,"2805 Mccurdy St #3, Austin, TX 78723",3 beds,3.5 baths,"2,194",www.redfin.com/TX/Austin/2805-McCurdy-St-78723/unit-3/home/195942148
524651,"9105 Boathouse Dr, Austin, TX 78744",3 beds,2.5 baths,"2,357",www.redfin.com/TX/Austin/9105-Boathouse-Dr-78744/home/179153837
599900,"5517 Toscana Ave, Austin, TX 78724",3 beds,2.5 baths,"2,073",www.redfin.com/TX/Austin/5517-Toscana-Ave-78724/home/31409690
399990,"1024 Lucinda Williams Dr, Austin, TX 78744",3 beds,2.5 baths,"2,130",www.redfin.com/TX/Austin/1024-Lucinda-Williams-Way-78744/home/196118243
399990,"1027 Brickell Loop, Austin, TX 78744",3 beds,2.5 baths,"2,149",www.redfin.com/TX/Austin/1027-Brickell-Loop-78744/home/196118239
389990,"1022 Lucinda Williams Dr, Austin, TX 78744",3 beds,2.5 baths,"2,149",www.redfin.com/TX/Austin/1022-Lucinda-Williams-Way-78744/home/196118222
1999999,"1719 Spyglass Dr #1, Austin, TX 78746",4 beds,4.5 baths,"3,471",www.redfin.com/TX/Austin/1719-Spyglass-Dr-78746/unit-1/home/179153490
299550,"8200 Springsteen Dr, Austin, TX 78744",2 beds,2.5 baths,"1,098",www.redfin.com/TX/Austin/8200-Springsteen-Dr-78744/home/195851627
421614,"9107 Hamadryas Dr, Austin, TX 78744",4 beds,3 baths,"2,054",www.redfin.com/TX/Austin/9107-Hamadryas-Dr-78744/home/179154069
839000,"2805 Mccurdy St #6, Austin, TX 78723",3 beds,3.5 baths,"2,194",www.redfin.com/TX/Austin/2805-McCurdy-St-78723/unit-6/home/194429942
835000,"2805 Mccurdy St #2, Austin, TX 78723",3 beds,3.5 baths,"2,194",www.redfin.com/TX/Austin/2805-McCurdy-St-78723/unit-2/home/195831671
768807,"4901 Meller Gdns, Austin, TX 78741",3 beds,3.5 baths,"2,472",www.redfin.com/TX/Austin/4901-Meller-Gdns-78741/home/179153550
742606,"4903 Meller Gdns, Austin, TX 78741",3 beds,3.5 baths,"2,307",www.redfin.com/TX/Austin/4903-Meller-Gdns-78741/home/179153549
902933,"2704 Estonia Path, Austin, TX 78741",4 beds,4.5 baths,"2,871",www.redfin.com/TX/Austin/2704-Estonia-Path-78741/home/195801359
1655000,"1719 Spyglass Dr #17, Austin, TX 78746",4 beds,4.5 baths,"3,146",www.redfin.com/TX/Austin/1719-Spyglass-Dr-78746/unit-17/home/179153506
310944,"8302 Springsteen Dr, Austin, TX 78744",2 beds,2.5 baths,"1,206",www.redfin.com/TX/Austin/8302-Springsteen-Dr-78744/home/195108746
525000,"5903 Dunbury Dr, Austin, TX 78723",4 beds,3 baths,"1,769",www.redfin.com/TX/Austin/5903-Dunbury-Dr-78723/home/31443550
549000,"6821 Wolfcreek Pass #2, Austin, TX 78749",3 beds,3.5 baths,"1,740",www.redfin.com/TX/Austin/6821-Wolfcreek-Pass-78749/unit-2/home/190402419
409425,"307 Hickok Ct, Austin, TX 78753",4 beds,3.5 baths,"1,831",www.redfin.com/TX/Austin/307-Hickok-Ct-78753/home/31507225
392000,"800 Brazos St #705, Austin, TX 78701",1 bed,1 bath,891,www.redfin.com/TX/Austin/800-Brazos-St-78701/unit-705/home/31125814
1295000,"4324 Far West Blvd, Austin, TX 78731",4 beds,3 baths,"3,013",www.redfin.com/TX/Austin/4324-Far-West-Blvd-78731/home/31280298
649999,"1144 Mason Ave, Austin, TX 78721",3 beds,1 bath,888,www.redfin.com/TX/Austin/1144-Mason-Ave-78721/home/31382652
929000,"2005 Winsted Ln Unit B, Austin, TX 78703",3 beds,3 baths,"2,068",www.redfin.com/TX/Austin/2005-Winsted-Ln-78703/unit-B/home/183392929
369900,"1404 Anise Dr, Austin, TX 78741",3 beds,2.5 baths,"1,659",www.redfin.com/TX/Austin/1404-Anise-Dr-78741/home/31057595
195109,"2220 Webberville Rd #219, Austin, TX 78702",0 beds,1 bath,443,www.redfin.com/TX/Austin/2220-Webberville-Rd-78702/unit-219/home/179147451
420000,"6701 Covered Bridge Dr #51, Austin, TX 78736",3 beds,2.5 baths,"1,966",www.redfin.com/TX/Austin/6701-Covered-Bridge-Dr-78736/unit-51/home/31104044
420000,"6701 Covered Dr, Austin, TX 78736",3 beds,2.5 baths,"1,966",www.redfin.com/TX/Austin/6701-Covered-Bridge-Dr-78736/home/190567766
274990,"11601 Murano Dr, Austin, TX 78747",3 beds,2 baths,"1,074",www.redfin.com/TX/Austin/11601-Murano-Dr-78747/home/187488819
650400,"9027 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,443",www.redfin.com/TX/Austin/9027-Cattle-Baron-Path-78747/home/188401988
649230,"9025 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,443",www.redfin.com/TX/Austin/9025-Cattle-Baron-Path-78747/home/188414563
646635,"9031 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,443",www.redfin.com/TX/Austin/9031-Cattle-Baron-Path-78747/home/188409831
3495000,"29 Pascal Ln, Austin, TX 78746",5 beds,5.5 baths,"6,088",www.redfin.com/TX/Austin/29-Pascal-Ln-78746/home/31246096
489000,"1928 Miles Ave #1, Austin, TX 78745",3 beds,2 baths,"1,344",www.redfin.com/TX/Austin/1928-Miles-Ave-78745/unit-1/home/192459498
520000,"48 E Unit 1806 Ave, Austin, TX 78701",1 bed,1 bath,740,www.redfin.com/TX/Austin/48-E-Unit-1806-AVE-78701/home/193382760
399999,"3411 Thomas Kincheon St, Austin, TX 78745",3 beds,1 bath,"1,042",www.redfin.com/TX/Austin/3411-Thomas-Kincheon-St-78745/home/31758423
635000,"300 Bowie St #1101, Austin, TX 78703",2 beds,2 baths,"1,038",www.redfin.com/TX/Austin/300-Bowie-St-78703/unit-1101/home/31158292
350000,"403 and 401 Ramble Ln, Austin, TX 78745",3 beds,2 baths,"1,919",www.redfin.com/TX/Austin/403-Ramble-Ln-78745/home/31738447
599900,"110 W Saint Johns Ave, Austin, TX 78752",5 beds,2 baths,"1,780",www.redfin.com/TX/Austin/110-W-Saint-Johns-Ave-78752/home/31471733
1950000,"9114 290 Hwy W, Austin, TX 78736",2 beds,1 bath,"1,400",www.redfin.com/TX/Austin/9114-East-Highway-290-Unknown/home/193014544
859000,"2805 Mccurdy St #9, Austin, TX 78723",3 beds,3.5 baths,"2,153",www.redfin.com/TX/Austin/2805-McCurdy-St-78723/unit-9/home/192968797
399900,"1707 Spyglass Dr #57, Austin, TX 78746",2 beds,2 baths,"1,232",www.redfin.com/TX/Austin/1707-Spyglass-Dr-78746/unit-57/home/31206258
419900,"4510 Terry-o Ln #406, Austin, TX 78745",1 bed,1 bath,752,www.redfin.com/TX/Austin/4510-Terry-O-Ln-78745/unit-406/home/192903414
395000,"360 Nueces St #2506, Austin, TX 78701",1 bed,1 bath,748,www.redfin.com/TX/Austin/360-Nueces-St-78701/unit-2506/home/31183923
650000,"222 West Ave #1112, Austin, TX 78701",1 bed,1 bath,821,www.redfin.com/TX/Austin/222-West-Ave-78701/unit-1112/home/109908637
1275000,"4600 Freedom Dr, Austin, TX 78731",4 beds,4.5 baths,"2,690",www.redfin.com/TX/Austin/4600-Freedom-Dr-78731/home/191886291
650000,"6821 Wolfcreek Pass #12, Austin, TX 78749",3 beds,3.5 baths,"2,116",www.redfin.com/TX/Austin/6821-Wolfcreek-Pass-78749/unit-12/home/179147419
218000,"1304 Summit St #206, Austin, TX 78741",2 beds,1 bath,764,www.redfin.com/TX/Austin/1304-Summit-St-78741/unit-206/home/31623891
380000,"2325 Rockridge Dr, Austin, TX 78744",3 beds,2 baths,"1,440",www.redfin.com/TX/Austin/2325-Rockridge-Dr-78744/home/31788779
4300000,"2311 Indian Trl, Austin, TX 78703",5 beds,4 baths,"3,801",www.redfin.com/TX/Austin/2311-Indian-Trl-78703/home/31230753
339900,"9614 Newfoundland Cir, Austin, TX 78758",3 beds,2 baths,"1,648",www.redfin.com/TX/Austin/9614-Newfoundland-Cir-78758/home/31508674
280000,"306 E 30th St #3, Austin, TX 78705",2 beds,1 bath,533,www.redfin.com/TX/Austin/306-E-30th-St-78705/unit-3/home/169741536
757500,"2646 Crazyhorse Pass, Austin, TX 78734",3 beds,2.5 baths,"2,234",www.redfin.com/TX/Austin/2646-Crazyhorse-Pass-78734/home/109926821
1359990,"13409 Madrone Mountain Way, Austin, TX 78737",4 beds,3.5 baths,"3,414",www.redfin.com/TX/Austin/13409-Madrone-Mountain-Way-78737/home/51565377
600000,"7806 & 7804 Indian Ridge Dr, Austin, TX 78737",2 beds,2 baths,708,www.redfin.com/TX/Austin/7806-Indian-Ridge-Dr-78737/home/31727104
419900,"702 Castle Ridge Rd Unit B, Austin, TX 78746",2 beds,1.5 baths,"1,144",www.redfin.com/TX/Austin/702-Castle-Ridge-Rd-78746/unit-B/home/31232015
599900,"1928 Miles Ave #2, Austin, TX 78745",3 beds,3 baths,"1,562",www.redfin.com/TX/Austin/1928-Miles-Ave-78745/unit-2/home/192101509
3900000,"3003 Oakhaven Dr, Austin, TX 78704",5 beds,4.5 baths,"4,186",www.redfin.com/TX/Austin/3003-Oakhaven-Dr-78704/home/31677182
655000,"5921 Hiline Rd #2402, Austin, TX 78734",3 beds,2 baths,"1,379",www.redfin.com/TX/Austin/5921-Hiline-Rd-78734/unit-2402/home/197363698
675000,"1900 Barton Springs Rd #5027, Austin, TX 78704",2 beds,2 baths,"1,019",www.redfin.com/TX/Austin/1900-Barton-Springs-Rd-78704/unit-5027/home/146001898
3295000,"10500 Avery Club Dr #26, Austin, TX 78717",8 beds,8.5 baths,"10,991",www.redfin.com/TX/Austin/10500-Avery-Club-Dr-78717/unit-26/home/32603330
415000,"3009 E 18th 1/2 St, Austin, TX 78702",3 beds,1 bath,624,www.redfin.com/TX/Austin/3009-E-18th-1-2-St-78702/home/31393133
995000,"20 Pillow Rd, Sunset Valley, TX 78745",3 beds,2 baths,"1,634",www.redfin.com/TX/Sunset-Valley/20-Pillow-Rd-78745/home/31959508
799999,"4907 Harmon Ave, Austin, TX 78751",3 beds,1 bath,"1,055",www.redfin.com/TX/Austin/4907-Harmon-Ave-78751/home/31437132
539000,"507 Sabine St #605, Austin, TX 78701",2 beds,2 baths,"1,456",www.redfin.com/TX/Austin/507-Sabine-St-78701/unit-605/home/31166189
208000,"1309 Chicon St #202, Austin, TX 78702",1 bed,1 bath,650,www.redfin.com/TX/Austin/1309-Chicon-St-78702/unit-202/home/187492610
385800,"5409 Murano Cv, Austin, TX 78747",4 beds,2 baths,"1,657",www.redfin.com/TX/Austin/5409-Murano-Cv-78747/home/187488789
129999,"12166 Metric Blvd #213, Austin, TX 78758",1 bed,1 bath,516,www.redfin.com/TX/Austin/12166-Metric-Blvd-78758/unit-213/home/31133840
641400,"9029 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,316",www.redfin.com/TX/Austin/9029-Cattle-Baron-Path-78747/home/188379151
550000,"4401 Mount Vernon Dr, Austin, TX 78745",3 beds,1 bath,"1,190",www.redfin.com/TX/Austin/4401-Mount-Vernon-Dr-78745/home/31713774
1249000,"3717 Eck Ln, Austin, TX 78734",4 beds,3.5 baths,"3,872",www.redfin.com/TX/Austin/3717-Eck-Ln-78734/home/31313162
380000,"4361 S Congress Ave #237, Austin, TX 78745",2 beds,2 baths,"1,088",www.redfin.com/TX/Austin/4361-S-Congress-Ave-78745/unit-237/home/144009895
390000,"905 Neans Dr, Austin, TX 78758",3 beds,1.5 baths,988,www.redfin.com/TX/Austin/905-Neans-Dr-78758/home/31517952
1895000,"33 Chalmers Ave, Austin, TX 78702",3 beds,3 baths,"2,291",www.redfin.com/TX/Austin/33-Chalmers-Ave-78702/home/31361107
650000,"48 E East Ave #3203, Austin, TX 78701",1 bed,1 bath,641,www.redfin.com/TX/Austin/48-East-Ave-78701/unit-3203/home/183699238
459950,"1909 Hearthside Dr, Austin, TX 78757",5 beds,2.5 baths,"2,686",www.redfin.com/TX/Austin/1909-Hearthside-Dr-78757/home/185193033
3750000,"2934-2938 Westlake Cv, Austin, TX 78746",2 beds,2 baths,"1,472",www.redfin.com/TX/Austin/2938-Westlake-Cv-78746/home/169741358
659400,"9103 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,443",www.redfin.com/TX/Austin/9103-Cattle-Baron-Path-78747/home/188396586
599000,"901 Valdez St Unit 1-3, Austin, TX 78741",3 beds,3 baths,"1,728",www.redfin.com/TX/Austin/901-Valdez-St-78741/unit-1-3/home/173560331
658635,"9105 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,443",www.redfin.com/TX/Austin/9105-Cattle-Baron-Path-78747/home/188410183
649635,"9101 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,316",www.redfin.com/TX/Austin/9101-Cattle-Baron-Path-78747/home/188405246
650635,"9033 Cattle Baron Path, Austin, TX 78747",3 beds,3.5 baths,"2,443",www.redfin.com/TX/Austin/9033-Cattle-Baron-Path-78747/home/188380094
575000,"7206 Stonleigh Pl Unit A, Austin, TX 78744",4 beds,2 baths,"2,128",www.redfin.com/TX/Austin/7206-Stonleigh-Pl-78744/unit-A/home/34249018
774900,"4903 Stella Link Path, Austin, TX 78741",3 beds,3.5 baths,"2,251",www.redfin.com/TX/Austin/4903-Stella-Link-78741/home/189102756
759990,"4905 Stella Link Path, Austin, TX 78741",3 beds,3.5 baths,"2,303",www.redfin.com/TX/Austin/4905-Stella-Link-78741/home/189102718
10700000,"1700 Lakeshore Dr, Austin, TX 78746",4 beds,3.5 baths,"3,968",www.redfin.com/TX/Austin/1700-Lakeshore-Dr-78746/home/31236346
774900,"4905 Meller Gdns, Austin, TX 78741",3 beds,3.5 baths,"2,673",www.redfin.com/TX/Austin/4905-Meller-Gdns-78741/home/179153548
700000,"2901 W 45th St, Austin, TX 78731",2 beds,1 bath,"1,269",www.redfin.com/TX/Austin/2901-W-45th-St-78731/home/31247979
660000,"48 East Ave #1305, Austin, TX 78701",1 bed,1 bath,706,www.redfin.com/TX/Austin/48-East-Ave-78701/unit-1305/home/185385046
495000,"3010 E 12th St, Austin, TX 78702",3 beds,1 bath,"1,008",www.redfin.com/TX/Austin/3010-E-12th-St-78702/home/31384869
569000,"44 East Ave #1802, Austin, TX 78701",1 bed,1 bath,632,www.redfin.com/TX/Austin/44-East-Ave-78701/unit-1802/home/172471198
4000000,"15000 Fitzhugh Rd, Austin, TX 78736",4 beds,3 baths,"3,353",www.redfin.com/TX/Austin/15000-Fitzhugh-Rd-78736/home/34227948
1200000,"1509 Parkway, Austin, TX 78703",4 beds,2 baths,"2,256",www.redfin.com/TX/Austin/1509-Parkway-78703/home/31383053
1350000,"2644 Crazyhorse Pass, Austin, TX 78734",4 beds,3.5 baths,"3,680",www.redfin.com/TX/Austin/2644-Crazyhorse-Pass-78734/home/109926810
985000,"5405 Prock Ln, Austin, TX 78721",5 beds,2 baths,"2,588",www.redfin.com/TX/Austin/5405-Prock-Ln-78721/home/31372505
375000,"4901 Lambs Ln, Austin, TX 78744",3 beds,2 baths,"1,234",www.redfin.com/TX/Austin/4901-Lambs-Ln-78744/home/31797869
1999050,"604 Fletcher, Austin, TX 78704",4 beds,4 baths,"2,400",www.redfin.com/TX/Austin/604-Fletcher-St-78704/home/31682910
Unknown,"4705 Depew Ave, Austin, TX 78751",— beds,1 bath,638,www.redfin.com/TX/Austin/4705-Depew-Ave-78751/home/31425713
489000,"5508 Kings Hwy, Austin, TX 78745",0 beds,— baths,—,www.redfin.com/TX/Austin/5508-Kings-Hwy-78745/home/31729149
265000,"2307 Daisy Dr, Austin, TX 78727",0 beds,— baths,—,www.redfin.com/TX/Austin/2307-Daisy-Dr-78727/home/31570624
500000,"5224 Ledesma Rd, Austin, TX 78721",0 beds,— baths,—,www.redfin.com/TX/Austin/5224-Ledesma-Rd-78721/home/40487277
542500,"0 Broadwing Cv, Austin, TX 78737",0 beds,— baths,—,www.redfin.com/TX/Austin/Broadwing-CV-78737/home/177650959
499000,"7403A Guadalupe St, Austin, TX 78752",0 beds,— baths,—,www.redfin.com/TX/Austin/7403-Guadalupe-St-78752/home/31471978
2150000,"5400 E Howard Ln, Manor, TX 78653",0 beds,— baths,—,www.redfin.com/TX/Manor/5400-E-Howard-Ln-78653/home/145302862
220000,"15100 Falcon Dr, Austin, TX 78734",0 beds,— baths,—,www.redfin.com/TX/Austin/15100-Falcon-Dr-78734/home/109925764
1600000,"8504 Highway 290 Hwy W, Austin, TX 78736",0 beds,— baths,—,www.redfin.com/TX/Austin/8504-Highway-290-W-78736/home/31708867
99000,"2510 Geronimo Trl, Austin, TX 78734",0 beds,— baths,—,www.redfin.com/TX/Austin/2510-Geronimo-Trl-78734/home/77288542
855000,"407 E Monroe St, Austin, TX 78704",0 beds,— baths,—,www.redfin.com/TX/Austin/407-E-Monroe-St-78704/home/31618287
225000,"301 E Stassney Ln, Austin, TX 78745",0 beds,— baths,—,www.redfin.com/TX/Austin/301-E-Stassney-Ln-78745/home/145882910
1650000,"1400 Robert Browning St, Austin, TX 78723",0 beds,— baths,—,www.redfin.com/TX/Austin/1400-Robert-Browning-St-78723/home/192660535
2565000,"2 Martelli Ln, Austin, TX 78746",0 beds,— baths,—,www.redfin.com/TX/Austin/2-Martelli-Ln-78746/home/187488904
1199000,"4747 Eck Ln, Austin, TX 78734",0 beds,— baths,—,www.redfin.com/TX/Austin/4747-Eck-Ln-78734/home/30964967
500000,"13950 Evergreen Way, Austin, TX 78737",0 beds,— baths,—,www.redfin.com/TX/Austin/13950-Evergreen-Way-78737/home/179266934
749999,"TBD Escarpment Blvd, Austin, TX 78739",0 beds,— baths,—,www.redfin.com/TX/Austin/TBD-Escarpment-Blvd-78739/home/192367331
735000,"4100 Firstview Dr, Austin, TX 78731",— beds,— baths,—,www.redfin.com/TX/Austin/4100-Firstview-Dr-78731/home/103032161
550000,"14901 Hog Eye Rd, Manor, TX 78653",0 beds,— baths,—,www.redfin.com/TX/Manor/14901-Hog-Eye-Rd-78653/home/109937850
1550000,"0 Bolm Rd, Austin, TX 78721",0 beds,— baths,—,www.redfin.com/TX/Austin/Bolm-Rd-78721/home/109936447
799999,"1401 Mooreland Dr, Austin, TX 78748",0 beds,— baths,—,www.redfin.com/TX/Austin/1401-Mooreland-Dr-78748/home/189863378
200000,"15004 Nightingale Ln, Austin, TX 78734",0 beds,— baths,—,www.redfin.com/TX/Austin/15004-Nightingale-Ln-78734/home/109925754
310000,"4417 Garnett St, Austin, TX 78745",0 beds,— baths,—,www.redfin.com/TX/Austin/4417-Garnett-St-78745/home/31719298
310000,"4419 Garnett St, Austin, TX 78745",0 beds,— baths,—,www.redfin.com/TX/Austin/4419-Garnett-St-78745/home/40132500
549000,"4501 Spanish Oaks Club Blvd #1, Austin, TX 78738",0 beds,— baths,—,www.redfin.com/TX/Austin/4501-Spanish-Oaks-Club-Blvd-78738/unit-1/home/30996698
1550000,"12717 Flowering Senna Bend Bnd, Austin, TX 78738",0 beds,— baths,—,www.redfin.com/TX/Austin/12717-Flowering-Senna-Bnd-78738/home/169744087
5000000,"13436 W Highway 71, Bee Cave, TX 78738",0 beds,— baths,—,www.redfin.com/TX/Bee-Cave/13436-W-Highway-71-78738/home/44652768
5086066,"TBD E Slaughter Ln, Austin, TX 78747",0 beds,— baths,—,www.redfin.com/TX/Austin/TBD-E-Slaughter-Ln-78747/home/191163150
500000,"604 W Oltorf St, Austin, TX 78704",0 beds,— baths,—,www.redfin.com/TX/Austin/604-W-Oltorf-St-78704/home/109977632
5999000,"4200 Rivercrest Dr, Austin, TX 78746",0 beds,— baths,—,www.redfin.com/TX/Austin/4200-Rivercrest-Dr-78746/home/34247154
210000,"0 Long Bow Trl, Austin, TX 78734",— beds,— baths,—,www.redfin.com/TX/Austin/Long-Bow-Trl-78734/home/109926828
199000,"3218 Brass Buttons Trl, Austin, TX 78734",— beds,— baths,—,www.redfin.com/TX/Austin/3218-Brass-Buttons-Trl-78734/home/189679450
236000,"2314 Big Horn Dr, Austin, TX 78734",0 beds,— baths,—,www.redfin.com/TX/Austin/2314-Big-Horn-Dr-78734/home/199772444
449000,"000 Ridgetop Ter, Austin, TX 78732",0 beds,— baths,—,www.redfin.com/TX/Austin/Ridgetop-Ter-78732/home/109929216
500000,"7B Broadwing Cv, Austin, TX 78737",0 beds,— baths,—,www.redfin.com/TX/Austin/7B-Broadwing-CV-78737/home/195840387
1500000,"0 Rr2222, Austin, TX 78730",0 beds,— baths,—,www.redfin.com/TX/Austin/Unknown-78730/home/191535014
25000,"Lot 9009-A Springfield Dr, Horseshoe Bay, TX 78657",— beds,— baths,—,www.redfin.com/TX/Horseshoe-Bay/Lot-9009-A-Springfield-Dr-78657/home/189831361
849000,"2421 S 5th St, Austin, TX 78704",0 beds,— baths,—,www.redfin.com/TX/Austin/2421-S-5th-St-78704/home/109895939
600000,"9104 Fm 812, Austin, TX 78719",0 beds,— baths,—,www.redfin.com/TX/Austin/9104-Highway-Fm-812-78719/home/31662309
11896759,"7008 Moores Crossing Blvd, Del Valle, TX 78617",0 beds,— baths,—,www.redfin.com/TX/Del-Valle/7008-Moores-Crossing-Blvd-78617/home/197786835
1099999,"1806 Fortview Rd, Austin, TX 78704",0 beds,— baths,—,www.redfin.com/TX/Austin/1806-Fortview-Rd-78704/home/31696881
1075000,"1800 E Martin Luther King Jr Blvd, Austin, TX 78702",0 beds,— baths,—,www.redfin.com/TX/Austin/1800-E-Martin-Luther-King-Jr-Blvd-78702/home/31388872
7900000,"1453 Wild Basin Ledge St, Austin, TX 78746",0 beds,— baths,—,www.redfin.com/TX/Austin/1453-Wild-Basin-Ldg-78746/home/109924322
1200000,"10109 Decker Lake Rd, Austin, TX 78724",0 beds,— baths,—,www.redfin.com/TX/Austin/10109-Decker-Lake-Rd-78724/home/188889802
3705000,"6 Martelli Ln, Austin, TX 78746",0 beds,— baths,—,www.redfin.com/TX/Austin/6-Martelli-Ln-78746/home/187488907
45000,"1808 Forest Trl, Horseshoe Bay, TX 78657",— beds,— baths,—,www.redfin.com/TX/Horseshoe-Bay/1808-Forest-TRL-Unknown/home/185496042
2000000,"TBD Fitzhugh Rd, Austin, TX 78736",0 beds,— baths,—,www.redfin.com/TX/Austin/TBD-Fitzhugh-Rd-78737/home/182853932
2565000,"1 Martelli Ln, Austin, TX 78746",0 beds,— baths,—,www.redfin.com/TX/Austin/1-Martelli-Ln-78746/home/182958579
12939411,"TBD Mc Angus Rd, Del Valle, TX 78617",0 beds,— baths,—,www.redfin.com/TX/Del-Valle/TBD-McAngus-Rd-78617/home/177870003
2500000,"10731 Menchaca Rd, Austin, TX 78748",0 beds,— baths,—,www.redfin.com/TX/Austin/10731-Menchaca-Rd-78748/home/183115943
195000,"2212 Big Horn Dr, Austin, TX 78734",0 beds,— baths,—,www.redfin.com/TX/Austin/2212-Big-Horn-Dr-78734/home/150186877
225000,"16143 Spring Branch Trl, Austin, TX 78734",— beds,— baths,—,www.redfin.com/TX/Austin/16143-Spring-Branch-Trl-78734/home/31299892
418000,"The Magnolia Plan, Austin, TX 78748",2 beds,2.5 baths,"1,318",www.redfin.com/TX/Austin/Austin/The-Magnolia/home/198440078
442000,"The Windsor Plan, Austin, TX 78748",2 beds,2.5 baths,"1,173",www.redfin.com/TX/Austin/Austin/The-Windsor/home/198440063
412000,"The Fullerton Plan, Austin, TX 78748",2 beds,2.5 baths,"1,094",www.redfin.com/TX/Austin/Austin/The-Fullerton/home/198440060
393000,"The Oakdale Plan, Austin, TX 78748",2 beds,2.5 baths,"1,039",www.redfin.com/TX/Austin/Austin/The-Oakdale/home/198440050
